00039901D26FA9121F32762D8B0E67DF7CFBCBB53E0FE3DA7FB1298DAB84C816.apk	2011-08-21	0.0588	0.0882	0.007	0.1151	0.25	0.1667	0.021	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294	0.0441	0.0002	0.0004	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
001E8BCC83F230D7CA5351BA7A7A333AE4EA1A066EBECED4233AD9FB2E169A80.apk	2011-08-21	0.1143	0.0762	0.1196	0.1461	0.6667	0.875	0.0842	0.0603	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1619	0.1238	0.0693	0.0642	1	1	0	0	0	0	0	0	0	0	0	0	0.4615	0.8627	0	0	0	0	0	0	0	0	0	0	0.5385	0.1373	0	0	0	0
001E950D93654CD742E0B0FB3E255E038F19D7C5DE3B01DBAAAAE0141A59DECA.apk	2011-11-07	0.1017	0.1017	0.0719	0.4386	0.4167	0.3333	0.1875	0.0205	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.6667	0.0648	0.5	0.3333	0	0	0	0	0.1667	0.0239	0.5	0.6667	0.0833	0.0068	0	0	0	0	0	0	0.0833	0.9044	0	0	0.0339	0.0339	0.0105	0.4102	1	1	0	0	0	0	0	0	0	0	0	0	0.75	0.9927	0.25	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0020BA387352749482B017024B23A05DAB4C6BDB5D6837D2B7ED3841F13D88AA.apk	2011-11-08	0.1485	0.0396	0.1894	0.0284	0.4667	0.5	0.2559	0.4884	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.75	0.75	0.5	0.5	0	0	0	0	0.25	0.25	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.0396	0.0198	0.0145	0.0073	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.9773	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.0227	0	0
002231C8B06C39A5E844BCC291C738FA9306C65E591C6CF75916D40B3308EF91.apk	2011-09-27	0.098	0.0588	0.3362	0.0152	0.2	0.3333	0.0032	0.0714	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.6667	0.2857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333	0.7143	0	0	0.0392	0.0392	0.0033	0.0131	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
002CB93EA3560B7409B63B4F1BDF0119AB9EC0B176149D329551498115C8E198.apk	2011-06-01	0.1818	0.0227	0.1816	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909	0.0909	0.0089	0.0089	1	1	0	0	0	0	0	0	0	0	0	0	0.5	0.9474	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.0526	0	0
0032F5CA93040CE4FB8700BB9F1F79350F165F1C3989C65AA6E22C23DDD9C19F.apk	2011-10-04	0.1071	0.0376	0.2468	0.0526	0.3617	0.5152	0.0764	0.2051	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0.9091	0.9374	0.8824	0.998	0	0	0	0	0.0303	0.0011	0.0588	0.0007	0	0	0	0	0	0	0	0	0.0606	0.0615	0.0588	0.0013	0.0137	0.0364	0.0004	0.0053	0.8333	0.9492	0.1667	0.0508	0	0	0	0	0	0	0	0	0.1875	0.6671	0	0	0	0	0	0	0	0	0	0	0.75	0.2638	0.0625	0.0691	0	0
00351AA2AE126627A4CA90E51F023AFF711697FD084BB3E347174F8F5C8FF233.apk	2011-08-28	0.0612	0.1531	0.0703	0.159	0.5	0.4667	0.6957	0.6346	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306	0.0102	0.0183	0.0153	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00363349DBA0F2B1CF1BE25AE3861275771448ECB3602FCD458954E36E8062BB.apk	2011-08-21	0.1786	0.119	0.0309	0.04	0.4	0.6	0.5641	0.2574	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595	0.0238	0.0036	0.0024	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0044219582EB2FEC78997E36948CA43B9EF5A6D0F8F820EF8208D3E391D43166.apk	2011-09-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1111	0.0556	0.0691	0.0661	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
