['filename', 'com.google.Tocom.google.', 'com.google.Toxml.', 'com.google.Toapache.', 'com.google.Tojavax.', 'com.google.Tojava.', 'com.google.Toandroid.', 'com.google.Tojson.', 'com.google.Todom.', 'com.google.Toselfdefined', 'com.google.Toobfuscated', 'xml.Tocom.google.', 'xml.Toxml.', 'xml.Toapache.', 'xml.Tojavax.', 'xml.Tojava.', 'xml.Toandroid.', 'xml.Tojson.', 'xml.Todom.', 'xml.Toselfdefined', 'xml.Toobfuscated', 'apache.Tocom.google.', 'apache.Toxml.', 'apache.Toapache.', 'apache.Tojavax.', 'apache.Tojava.', 'apache.Toandroid.', 'apache.Tojson.', 'apache.Todom.', 'apache.Toselfdefined', 'apache.Toobfuscated', 'javax.Tocom.google.', 'javax.Toxml.', 'javax.Toapache.', 'javax.Tojavax.', 'javax.Tojava.', 'javax.Toandroid.', 'javax.Tojson.', 'javax.Todom.', 'javax.Toselfdefined', 'javax.Toobfuscated', 'java.Tocom.google.', 'java.Toxml.', 'java.Toapache.', 'java.Tojavax.', 'java.Tojava.', 'java.Toandroid.', 'java.Tojson.', 'java.Todom.', 'java.Toselfdefined', 'java.Toobfuscated', 'android.Tocom.google.', 'android.Toxml.', 'android.Toapache.', 'android.Tojavax.', 'android.Tojava.', 'android.Toandroid.', 'android.Tojson.', 'android.Todom.', 'android.Toselfdefined', 'android.Toobfuscated', 'json.Tocom.google.', 'json.Toxml.', 'json.Toapache.', 'json.Tojavax.', 'json.Tojava.', 'json.Toandroid.', 'json.Tojson.', 'json.Todom.', 'json.Toselfdefined', 'json.Toobfuscated', 'dom.Tocom.google.', 'dom.Toxml.', 'dom.Toapache.', 'dom.Tojavax.', 'dom.Tojava.', 'dom.Toandroid.', 'dom.Tojson.', 'dom.Todom.', 'dom.Toselfdefined', 'dom.Toobfuscated', 'selfdefinedTocom.google.', 'selfdefinedToxml.', 'selfdefinedToapache.', 'selfdefinedTojavax.', 'selfdefinedTojava.', 'selfdefinedToandroid.', 'selfdefinedTojson.', 'selfdefinedTodom.', 'selfdefinedToselfdefined', 'selfdefinedToobfuscated', 'obfuscatedTocom.google.', 'obfuscatedToxml.', 'obfuscatedToapache.', 'obfuscatedTojavax.', 'obfuscatedTojava.', 'obfuscatedToandroid.', 'obfuscatedTojson.', 'obfuscatedTodom.', 'obfuscatedToselfdefined', 'obfuscatedToobfuscated']
['122749FCCEE9F0BC1F4ECD57B48D6CE8E3E86BE78743EF2EE69743C744625B86.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99567099567099571, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0, 0.0, 0.0, 0.0, 0.6908037653874004, 0.25271542360608257, 0.0, 0.0, 0.0, 0.056480811006517015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001416464033617413, 0.0, 0.0, 0.00044854694397884748, 0.41842347553058384, 0.080337118440000937, 0.0, 0.0, 0.45832054581080761, 0.042328666871267025, 0.0, 0.0, 0.0, 0.0, 0.29173166926677069, 0.15600624024960999, 0.0, 0.0, 0.47737909516380655, 0.074882995319812795]
['047DADBD106EE6D03AB38B263510EFB362A21E6F409F646B98AE0732646D603A.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98373983739837401, 0.0, 0.0, 0.0, 0.0, 0.016260162601626018, 0.0, 0.0, 0.0, 0.0, 0.48605577689243029, 0.40836653386454186, 0.0, 0.0, 0.0, 0.10557768924302789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00016450074025333114, 0.47450238526073368, 0.07229807534133903, 0.0, 0.0, 0.44003948017766081, 0.01299555848001316, 0.0, 0.0, 0.0, 0.0, 0.012702078521939953, 0.40300230946882215, 0.0, 0.0, 0.51963048498845266, 0.064665127020785224]
['01175AE61AEB502C4530B6FCC70189F8813E764089FE6D8A042A843DD9114402.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99567099567099571, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0, 0.0, 0.0, 0.0, 0.6908037653874004, 0.25271542360608257, 0.0, 0.0, 0.0, 0.056480811006517015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001416464033617413, 0.0, 0.0, 0.00044854694397884748, 0.41842347553058384, 0.080337118440000937, 0.0, 0.0, 0.45832054581080761, 0.042328666871267025, 0.0, 0.0, 0.0, 0.0, 0.29173166926677069, 0.15600624024960999, 0.0, 0.0, 0.47737909516380655, 0.074882995319812795]
['0B8A6195EE3C460DE59C6F6FB229FE6459C2008E747EE88D7D454901E193FD8D.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9949685534591195, 0.0, 0.0, 0.0, 0.0, 0.0050314465408805029, 0.0, 0.0, 0.0, 0.0, 0.7603068072866731, 0.20325982742090123, 0.0, 0.0, 0.0, 0.036433365292425697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026132048507615043, 0.39279735413008859, 0.073618880405046758, 0.0, 0.0, 0.47776734310563063, 0.053203217508472497, 0.0, 0.0, 0.0, 0.0, 0.03111111111111111, 0.39111111111111113, 0.0, 0.0, 0.37777777777777777, 0.20000000000000001]
['106BB9A02C657D8D5E4BEAC9486804F3304409A6F5A4FB5F55C76041A941D3C4.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49173553719008267, 0.42148760330578511, 0.0, 0.0, 0.0, 0.086776859504132234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00014977907586310194, 0.39084849846476449, 0.070171497041863248, 0.0, 0.0, 0.51254399760353475, 0.026286227813974387, 0.0, 0.0, 0.0, 0.0, 0.0065359477124183009, 0.42265795206971679, 0.0, 0.0, 0.45642701525054469, 0.11437908496732026]
['1469C0E288E92DED73CB7CE804C0898365FCD713223F5844BD4CB44D945E1B1A.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020833333333333332, 0.97916666666666663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9862542955326461, 0.0, 0.0, 0.0, 0.0, 0.013745704467353952, 0.0, 0.0, 0.0, 0.0, 0.74048174048174054, 0.21522921522921523, 0.0, 0.0, 0.0, 0.044289044289044288, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015493366902294954, 0.43019915432038991, 0.090991252703269743, 0.0, 0.0, 0.44052806558858654, 0.036732190697524286, 0.0, 0.0, 0.0, 0.0, 0.025078369905956112, 0.41065830721003133, 0.0, 0.0, 0.39968652037617552, 0.16457680250783699]
['1481220ABF483E3F581F8BB41094EC4CFF619A5A635B82194BBDD99EA46EBF29.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99567099567099571, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0, 0.0, 0.0, 0.0, 0.6908037653874004, 0.25271542360608257, 0.0, 0.0, 0.0, 0.056480811006517015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001416464033617413, 0.0, 0.0, 0.00044854694397884748, 0.41842347553058384, 0.080337118440000937, 0.0, 0.0, 0.45832054581080761, 0.042328666871267025, 0.0, 0.0, 0.0, 0.0, 0.29173166926677069, 0.15600624024960999, 0.0, 0.0, 0.47737909516380655, 0.074882995319812795]
['33DB1A077412450308EA7A1146D6E83E6E62DDC9F42B5FDDE1C5C805C961C5F7.apk.txt', 0.051654964894684054, 0.0, 0.0, 0.0010030090270812437, 0.49648946840521563, 0.045636910732196591, 0.0, 0.0, 0.39518555667001004, 0.010030090270812437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020833333333333332, 0.97916666666666663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98566308243727596, 0.0, 0.0, 0.0, 0.0, 0.014336917562724014, 0.0, 0.0, 0.0, 0.0, 0.7629046369203849, 0.20209973753280841, 0.0, 0.0, 0.0, 0.034995625546806651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00066272430668841767, 0.0, 0.0, 0.0022940456769983686, 0.43520595432300163, 0.097828303425774879, 0.0, 0.0, 0.41981035889070145, 0.044198613376835234, 0.044444444444444446, 0.0, 0.0, 0.0, 0.034920634920634921, 0.35238095238095241, 0.0, 0.0, 0.3746031746031746, 0.19365079365079366]
['26FF35D48FE1989993B34FE88B46310398D3628229A575C8039A3A6EC4F16CC4.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55139056831922617, 0.37605804111245467, 0.0, 0.0, 0.0, 0.072551390568319232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017369554644618911, 0.42791634822483149, 0.095115681233933158, 0.0, 0.0, 0.46272493573264784, 0.012506079344125617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35422343324250682, 0.0, 0.0, 0.55585831062670299, 0.089918256130790186]
['546E4FCBD3AB83F5F141539E353BBB05F7AE432DAFF511439C91F8887515EFC1.apk.txt', 0.051654964894684054, 0.0, 0.0, 0.0010030090270812437, 0.49648946840521563, 0.045636910732196591, 0.0, 0.0, 0.39518555667001004, 0.010030090270812437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02564102564102564, 0.97435897435897434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9943661971830986, 0.0, 0.0, 0.0, 0.0, 0.0056338028169014088, 0.0, 0.0, 0.0, 0.0, 0.76454033771106944, 0.20356472795497185, 0.0, 0.0, 0.0, 0.031894934333958722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007670521595468492, 0.0, 0.0, 0.0020651404295492092, 0.42010856738258201, 0.099775784753363225, 0.0, 0.0, 0.43810479112579653, 0.039178664149162143, 0.05185185185185185, 0.0, 0.0, 0.0, 0.025925925925925925, 0.35555555555555557, 0.0, 0.0, 0.38518518518518519, 0.18148148148148149]
