['filename', 'com.google.Tocom.google.', 'com.google.Toxml.', 'com.google.Toapache.', 'com.google.Tojavax.', 'com.google.Tojava.', 'com.google.Toandroid.', 'com.google.Tojson.', 'com.google.Todom.', 'com.google.Toselfdefined', 'com.google.Toobfuscated', 'xml.Tocom.google.', 'xml.Toxml.', 'xml.Toapache.', 'xml.Tojavax.', 'xml.Tojava.', 'xml.Toandroid.', 'xml.Tojson.', 'xml.Todom.', 'xml.Toselfdefined', 'xml.Toobfuscated', 'apache.Tocom.google.', 'apache.Toxml.', 'apache.Toapache.', 'apache.Tojavax.', 'apache.Tojava.', 'apache.Toandroid.', 'apache.Tojson.', 'apache.Todom.', 'apache.Toselfdefined', 'apache.Toobfuscated', 'javax.Tocom.google.', 'javax.Toxml.', 'javax.Toapache.', 'javax.Tojavax.', 'javax.Tojava.', 'javax.Toandroid.', 'javax.Tojson.', 'javax.Todom.', 'javax.Toselfdefined', 'javax.Toobfuscated', 'java.Tocom.google.', 'java.Toxml.', 'java.Toapache.', 'java.Tojavax.', 'java.Tojava.', 'java.Toandroid.', 'java.Tojson.', 'java.Todom.', 'java.Toselfdefined', 'java.Toobfuscated', 'android.Tocom.google.', 'android.Toxml.', 'android.Toapache.', 'android.Tojavax.', 'android.Tojava.', 'android.Toandroid.', 'android.Tojson.', 'android.Todom.', 'android.Toselfdefined', 'android.Toobfuscated', 'json.Tocom.google.', 'json.Toxml.', 'json.Toapache.', 'json.Tojavax.', 'json.Tojava.', 'json.Toandroid.', 'json.Tojson.', 'json.Todom.', 'json.Toselfdefined', 'json.Toobfuscated', 'dom.Tocom.google.', 'dom.Toxml.', 'dom.Toapache.', 'dom.Tojavax.', 'dom.Tojava.', 'dom.Toandroid.', 'dom.Tojson.', 'dom.Todom.', 'dom.Toselfdefined', 'dom.Toobfuscated', 'selfdefinedTocom.google.', 'selfdefinedToxml.', 'selfdefinedToapache.', 'selfdefinedTojavax.', 'selfdefinedTojava.', 'selfdefinedToandroid.', 'selfdefinedTojson.', 'selfdefinedTodom.', 'selfdefinedToselfdefined', 'selfdefinedToobfuscated', 'obfuscatedTocom.google.', 'obfuscatedToxml.', 'obfuscatedToapache.', 'obfuscatedTojavax.', 'obfuscatedTojava.', 'obfuscatedToandroid.', 'obfuscatedTojson.', 'obfuscatedTodom.', 'obfuscatedToselfdefined', 'obfuscatedToobfuscated']
['226707881A1021D9874463D201FC14BABFFEDE5C21158F0022E4A1824F483941.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.97777777777777775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.78817733990147787, 0.19113300492610838, 0.0, 0.0, 0.0, 0.020689655172413793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020602773282008661, 0.33948646165959495, 0.3211145619176764, 0.0, 0.0, 0.25668168496566207, 0.062114518175057962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42204301075268819, 0.0, 0.0, 0.5053763440860215, 0.072580645161290328]
['1B16144BCC6DAD823F42226FC9AAE9BCA2C17BB604A5DFE18A5B624F02715D6E.apk.txt', 0.40972515856236785, 0.0, 0.0, 0.0012684989429175475, 0.35052854122621563, 0.15856236786469344, 0.0, 0.0, 0.012684989429175475, 0.067230443974630016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99085365853658536, 0.0, 0.0, 0.0, 0.0, 0.0091463414634146336, 0.0, 0.0, 0.0, 0.0, 0.50816104461371059, 0.37867247007616978, 0.0, 0.0, 0.0, 0.11316648531011969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004152097902097902, 0.0, 0.0, 0.004261363636363636, 0.19525786713286714, 0.2624562937062937, 0.0, 0.0, 0.41564685314685312, 0.11822552447552448, 0.23135464231354641, 0.0, 0.0, 0.0, 0.057838660578386603, 0.33485540334855401, 0.0, 0.0, 0.26331811263318111, 0.11263318112633181]
['2149F19407D7938D7CD9602681C2D19D28C1E506E7864CC3C7F577B2F2AAD535.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99177631578947367, 0.0, 0.0, 0.0, 0.0, 0.0082236842105263153, 0.0, 0.0, 0.0, 0.0, 0.58026905829596409, 0.3327354260089686, 0.0, 0.0, 0.0, 0.086995515695067263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3907120743034056, 0.18575851393188855, 0.0, 0.0, 0.36730650154798761, 0.056222910216718269, 0.0, 0.0, 0.0, 0.01133808095952024, 0.29197901049475261, 0.36094452773613195, 0.0, 0.0, 0.18112818590704649, 0.15461019490254874]
['3E9853E54B33C40035F237E198F673C856C90E5FDCA0FA3DBBD0EEC18BDD3276.apk.txt', 0.51864522750598696, 0.0, 0.0, 0.0, 0.32021895313034554, 0.095791994526171736, 0.0, 0.0, 0.0, 0.06534382483749572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.97448979591836737, 0.0, 0.0, 0.0, 0.0, 0.025510204081632654, 0.0, 0.0, 0.0, 0.0, 0.57853403141361259, 0.34816753926701571, 0.0, 0.0, 0.0, 0.073298429319371722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01171875, 0.0, 0.0, 0.00039062500000000002, 0.31718750000000001, 0.14414062499999999, 0.0, 0.0, 0.44570312499999998, 0.080859374999999997, 0.392018779342723, 0.0, 0.0, 0.0, 0.13615023474178403, 0.25117370892018781, 0.0, 0.0, 0.13849765258215962, 0.082159624413145546]
['D1146706E6292054146BCA796229EFAD09E3906F701E4F679B1CA8A104AECBBE.apk.txt', 0.60822510822510822, 0.0, 0.0, 0.0, 0.3297258297258297, 0.0, 0.0, 0.0, 0.0, 0.062049062049062048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98972602739726023, 0.0, 0.0, 0.0, 0.0, 0.010273972602739725, 0.0, 0.0, 0.0, 0.0, 0.60773480662983426, 0.35359116022099446, 0.0, 0.0, 0.0, 0.038674033149171269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033695245226506927, 0.0, 0.0, 0.0, 0.33657806065144141, 0.15761886933732686, 0.0, 0.0, 0.43429427180831148, 0.068139273680269563, 0.0, 0.0, 0.0, 0.0, 0.053639846743295021, 0.37164750957854409, 0.0, 0.0, 0.4942528735632184, 0.080459770114942528]
['E081A755BD59B07E6E9182A1405E980C39F3650171C5C4F156BC62097114E79D.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98598949211908937, 0.0, 0.0, 0.0, 0.0, 0.014010507880910683, 0.0, 0.0, 0.0, 0.0, 0.58274021352313166, 0.35587188612099646, 0.0, 0.0, 0.0, 0.061387900355871883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00016630633627141194, 0.46515882255113922, 0.18642940296025279, 0.0, 0.0, 0.28072509562614334, 0.067520372526193251, 0.0, 0.0, 0.0, 0.012060301507537688, 0.28614501076812637, 0.38779612347451542, 0.0, 0.0, 0.10753768844221105, 0.20646087580760947]
['EB1D92795E93E88F855027AFFFC56809E5FFFC28CECD76740DC9348C76451C93.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98358585858585856, 0.0, 0.0, 0.0, 0.0, 0.016414141414141416, 0.0, 0.0, 0.0, 0.0, 0.61084681255946716, 0.31398667935299712, 0.0, 0.0, 0.0, 0.07516650808753568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010019370783514794, 0.37766348273328437, 0.091977823792665822, 0.0, 0.0, 0.43858125709705431, 0.09077549929864405, 0.0, 0.0, 0.0, 0.021389126545850509, 0.26195846620518004, 0.29338103756708406, 0.0, 0.0, 0.29975888620984675, 0.12351248347203858]
['7CD48AA3639CCDA74C26B55D1F2E242D0BFE1CBB17AF0C0CD82BA8DCA948BBCD.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.330188679245283, 0.16037735849056603, 0.48113207547169812, 0.0, 0.0, 0.028301886792452831, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.56521739130434778, 0.40869565217391307, 0.0, 0.0, 0.0, 0.026086956521739129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0074748890446157436, 0.36229852838121934, 0.13548236393366037, 0.0, 0.0, 0.45736977341742585, 0.037374445223078721, 0.0, 0.0, 0.0, 0.034682080924855488, 0.0, 0.46242774566473988, 0.0, 0.0, 0.49710982658959535, 0.0057803468208092483]
['2262DDD243405500CF89C28D3673E778EB32DACE9C0B547C67712F54DFCC3A47.apk.txt', 0.5184220320059546, 0.0, 0.0, 0.0, 0.32452549311499812, 0.088574618533680691, 0.0, 0.0, 0.0, 0.068477856345366586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9907407407407407, 0.0, 0.0, 0.0, 0.0, 0.0092592592592592587, 0.0, 0.0, 0.0, 0.0, 0.51276102088167053, 0.39211136890951276, 0.0, 0.0, 0.0, 0.095127610208816701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026929982046678637, 0.0, 0.0, 0.0, 0.40993417115499703, 0.12148414123279473, 0.0, 0.0, 0.39616995810891681, 0.069718731298623576, 0.12883435582822086, 0.0, 0.0, 0.0, 0.1165644171779141, 0.28834355828220859, 0.0, 0.0, 0.39263803680981596, 0.073619631901840496]
['EB011BBBDF93158550122C5ADAAE5D433245B67426BF8257317C74BBAA081BA1.apk.txt', 0.5982142857142857, 0.0, 0.0, 0.0, 0.33997252747252749, 0.0, 0.0, 0.0, 0.0, 0.061813186813186816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99465240641711228, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877002, 0.0, 0.0, 0.0, 0.0, 0.62241566920565827, 0.31664853101196955, 0.0, 0.0, 0.0, 0.060935799782372145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028271230502599654, 0.0, 0.0, 0.0038994800693240902, 0.26938908145580587, 0.22541161178509533, 0.0, 0.0, 0.37705805892547661, 0.095970537261698435, 0.0, 0.0, 0.0, 0.0, 0.10334996436208126, 0.071275837491090524, 0.0, 0.0, 0.5559515324305061, 0.26942266571632217]
