['86399D503711B66682156982D3DD81D593E88C07299F697A1D04461885241296.apk.txt', 0.42062756520587846, 0.0, 0.0, 0.0046339202965708986, 0.28809744472395077, 0.21130676552363301, 0.0, 0.0, 0.01734410168145108, 0.057990202568515822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98275862068965514, 0.0, 0.0, 0.0, 0.0, 0.017241379310344827, 0.0, 0.0, 0.0, 0.0, 0.72757475083056478, 0.23920265780730898, 0.0, 0.0, 0.0, 0.033222591362126248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15492957746478872, 0.0, 0.0, 0.0, 0.47887323943661969, 0.28169014084507044, 0.0, 0.0, 0.084507042253521125, 0.0, 0.39344262295081966, 0.0, 0.0, 0.0, 0.016393442622950821, 0.37704918032786883, 0.0, 0.0, 0.13114754098360656, 0.081967213114754092]
['F72A0FCC14DF5880D80A95625427F35C5654B5BC07D718C74A78FF68B9991881.apk.txt', 0.42140728262278088, 0.0, 0.0, 0.0045354412336400156, 0.2887132305299987, 0.20966696902941559, 0.0, 0.0, 0.016975508617338344, 0.05870156796682649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98279569892473118, 0.0, 0.0, 0.0, 0.0, 0.017204301075268817, 0.0, 0.0, 0.0, 0.0, 0.7303370786516854, 0.23434991974317818, 0.0, 0.0, 0.0, 0.035313001605136438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14150943396226415, 0.0, 0.0, 0.0, 0.35849056603773582, 0.37735849056603776, 0.0, 0.0, 0.11320754716981132, 0.009433962264150943, 0.29347826086956524, 0.0, 0.0, 0.0, 0.010869565217391304, 0.34782608695652173, 0.0, 0.0, 0.21739130434782608, 0.13043478260869565]
['36462653D8BB893B896AEF62073F9076EF474ED067460EF986C95DF09618A25D.apk.txt', 0.42140728262278088, 0.0, 0.0, 0.0045354412336400156, 0.2887132305299987, 0.20966696902941559, 0.0, 0.0, 0.016975508617338344, 0.05870156796682649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98279569892473118, 0.0, 0.0, 0.0, 0.0, 0.017204301075268817, 0.0, 0.0, 0.0, 0.0, 0.7303370786516854, 0.23434991974317818, 0.0, 0.0, 0.0, 0.035313001605136438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14150943396226415, 0.0, 0.0, 0.0, 0.35849056603773582, 0.37735849056603776, 0.0, 0.0, 0.11320754716981132, 0.009433962264150943, 0.29999999999999999, 0.0, 0.0, 0.0, 0.011111111111111112, 0.34444444444444444, 0.0, 0.0, 0.21111111111111111, 0.13333333333333333]
['85E51F2E063B0473AA48B75698BC512531A99FAF6C1F78A9D8C71703041910CC.apk.txt', 0.42140728262278088, 0.0, 0.0, 0.0045354412336400156, 0.2887132305299987, 0.20966696902941559, 0.0, 0.0, 0.016975508617338344, 0.05870156796682649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98279569892473118, 0.0, 0.0, 0.0, 0.0, 0.017204301075268817, 0.0, 0.0, 0.0, 0.0, 0.7303370786516854, 0.23434991974317818, 0.0, 0.0, 0.0, 0.035313001605136438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14150943396226415, 0.0, 0.0, 0.0, 0.35849056603773582, 0.37735849056603776, 0.0, 0.0, 0.11320754716981132, 0.009433962264150943, 0.29999999999999999, 0.0, 0.0, 0.0, 0.011111111111111112, 0.34444444444444444, 0.0, 0.0, 0.21111111111111111, 0.13333333333333333]
['6D4DC1D43DA002B80A580F435010D7B71D842CEE76EE70551E07C4AF774EE9CC.apk.txt', 0.42140728262278088, 0.0, 0.0, 0.0045354412336400156, 0.2887132305299987, 0.20966696902941559, 0.0, 0.0, 0.016975508617338344, 0.05870156796682649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98279569892473118, 0.0, 0.0, 0.0, 0.0, 0.017204301075268817, 0.0, 0.0, 0.0, 0.0, 0.7303370786516854, 0.23434991974317818, 0.0, 0.0, 0.0, 0.035313001605136438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14150943396226415, 0.0, 0.0, 0.0, 0.35849056603773582, 0.37735849056603776, 0.0, 0.0, 0.11320754716981132, 0.009433962264150943, 0.29999999999999999, 0.0, 0.0, 0.0, 0.011111111111111112, 0.34444444444444444, 0.0, 0.0, 0.21111111111111111, 0.13333333333333333]
['85D05334B0FA6B0F817B90F03D06C29F69B3BDABA2FE12CB6B3D6606CBAC5BDA.apk.txt', 0.37857408095061268, 0.0, 0.0, 0.0036514420101497712, 0.26216115855922761, 0.20875108305483353, 0.0, 0.0, 0.096299046911746497, 0.050563188513429877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.98611111111111116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9927583936800527, 0.0, 0.0, 0.0, 0.0, 0.0072416063199473336, 0.096048024012006003, 0.0, 0.0, 0.01729436146644751, 0.22922175373400985, 0.4324662331165583, 0.0, 0.0, 0.092117487315086108, 0.13285214035589224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.097025077645730123, 0.0, 0.0, 0.034523473395107675, 0.23319387047922174, 0.21135039400395286, 0.0, 0.0, 0.34312995713442335, 0.080777227341564214, 0.18069017435842286, 0.0, 0.0, 0.032653555056663126, 0.16704531705808812, 0.27295091884334627, 0.0, 0.0, 0.17304098834473766, 0.17361904633874198]
['87E19974DBD3D4D89FF5A5F7F92CDE5444D9CA1751DFFC58C4594E5D77619118.apk.txt', 0.53826907037916216, 0.0, 0.0, 0.0010906524667992558, 0.26541348559697181, 0.10444601270289344, 0.0, 0.0, 0.014306794123307884, 0.07647398473086546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023809523809523808, 0.97619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99412196914033801, 0.0, 0.0, 0.0, 0.0, 0.0058780308596620128, 0.0, 0.0, 0.0, 0.0, 0.57179560376819871, 0.37396517270910645, 0.0, 0.0, 0.00057093919497573512, 0.053668284327719099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32902381147205628, 0.0, 0.0, 0.0030275754848212095, 0.22305866950331396, 0.20751166025693479, 0.0, 0.0, 0.10481957286637755, 0.13255871041649619, 0.21768707482993196, 0.0, 0.0, 0.0, 0.0045351473922902496, 0.3832199546485261, 0.0, 0.0, 0.33106575963718821, 0.063492063492063489]
['8F2124E2E5D4BF41223F0E4A07EA3DAACA713EDDE6357B670AFEA397992B6045.apk.txt', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013513513513513514, 0.98648648648648651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98906560636182905, 0.0, 0.0, 0.0, 0.0, 0.010934393638170975, 0.0, 0.0, 0.0, 0.0, 0.671367259350092, 0.29920294297976702, 0.0, 0.0, 0.0, 0.029429797670141016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02357944772805454, 0.26869312318228727, 0.39431466366450885, 0.0, 0.0, 0.23857772774181443, 0.074835037683334896, 0.0, 0.0, 0.0, 0.017983471074380166, 0.29348760330578511, 0.33976859504132234, 0.0, 0.0, 0.179900826446281, 0.16885950413223141]
['4670505594C67A0C54A065EFDD4B2C8B7E36A5945EB32F7596BD408FBE28092C.apk.txt', 0.42565130260521045, 0.0, 0.0, 0.011222444889779559, 0.21402805611222445, 0.2216432865731463, 0.0, 0.0, 0.10260521042084168, 0.024849699398797595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12121212121212122, 0.87878787878787878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98452611218568664, 0.0, 0.0, 0.0, 0.0, 0.015473887814313346, 0.0, 0.0, 0.0, 0.0, 0.69934640522875813, 0.2429193899782135, 0.0, 0.0, 0.0, 0.057734204793028321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10214446952595936, 0.0, 0.0, 0.0091704288939051925, 0.2325056433408578, 0.18975733634311512, 0.0, 0.0, 0.42579006772009032, 0.040632054176072234, 0.044392523364485979, 0.0, 0.0, 0.0, 0.084112149532710276, 0.31775700934579437, 0.0, 0.0, 0.42990654205607476, 0.12383177570093458]
['86F164145D17BA6F72BC4D3748AD3877CC586836A469C3205DB5B43BAEA1D7F2.apk.txt', 0.37465533734736367, 0.0, 0.0, 0.0060210455236058748, 0.16633841652129874, 0.14084744808958416, 0.0, 0.0, 0.07866749198131788, 0.23347026053682968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99212598425196852, 0.0, 0.0, 0.0, 0.0, 0.007874015748031496, 0.0, 0.0, 0.0, 0.0, 0.58344640434192674, 0.34328358208955223, 0.0, 0.0, 0.0, 0.073270013568521031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018940858136838035, 0.0, 0.0, 0.00083256519282804559, 0.18857601617555231, 0.097707472272605636, 0.0, 0.0, 0.50135291843834562, 0.19259016978383039, 0.073651452282157678, 0.0, 0.0, 0.0022475795297372059, 0.30039764868603042, 0.064834024896265566, 0.0, 0.0, 0.065352697095435688, 0.49351659751037347]
