22533d44a73924da17e75577d28c8754	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccaaee57563e8ed3e8cf17fac19df206	2017-01-01	0	0	0	0.4287	0.0634	0.0167	0.4419	0.0072	0.042	0.0753	0.3656	0.5591	0.2008	0.2459	0.5533	0.0612	0.0732	0.8656	0.0496	0.0636	0.8868	0.6429	0.0714	0.2857	0	0.9765	0.0016	0.0219	0
12a95083fbea8b849fd583176f97c9ac	2017-01-01	0	0	0	0	0	0	1	0	0	0.5	0	0.5	0.5	0	0.5	0.0141	0	0.9859	0.0141	0	0.9859	1	0	0	0	1	0	0	0
922d54b8e578c8ad1a05e651f1e73a0e	2017-01-01	0	0	0	0.4152	0.0618	0.0177	0.4483	0.0077	0.0493	0.0761	0.3587	0.5652	0.2092	0.2343	0.5565	0.071	0.0734	0.8556	0.0587	0.0633	0.878	0.6429	0.0714	0.2857	0	0.9758	0.0025	0.0217	0
6b145a21abb00c1b4966ce2ca53adeaf	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d806fc62405e4488061c5fd4aee00b57	2017-01-01	0	0	0	0.4531	0.0586	0.0179	0.4199	0.0061	0.0444	0.0761	0.3587	0.5652	0.2149	0.2355	0.5496	0.0673	0.0695	0.8632	0.0541	0.0589	0.8869	0.6429	0.0714	0.2857	0	0.9742	0.003	0.0228	0
11374a3b6079e4df808b08e122e2e694	2017-01-01	0	0	0	0.8129	0.0116	0.0465	0.1236	0.0011	0.0044	0.0405	0.1622	0.7973	0.1472	0.1675	0.6853	0.0514	0.0134	0.9352	0.0088	0.0141	0.9771	1	0	0	0	1	0	0	0
a579716af177aac4cd9459343920105a	2017-01-01	0	0	0	0.4517	0.0603	0.0147	0.4238	0.006	0.0435	0.0761	0.3587	0.5652	0.2076	0.2288	0.5636	0.0604	0.0685	0.8711	0.0502	0.0587	0.8911	0.6429	0.0714	0.2857	0	0.9776	0.0032	0.0192	0
80a0650af41f59b95aa0e0077a868576	2017-01-01	0	0	0	0.0048	0	0	0.9903	0.0048	0	0.1429	0.2857	0.5714	0.2	0.2	0.6	0.0001	0.0049	0.995	0.0001	0.0049	0.995	1	0	0	0	1	0	0	0
1774bf4bb598ee725304987b59bba77b	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6936d4f943ef3eecacf8d0f1a321e8c9	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
825b184a659fcb486ee9d310cdb23c10	2017-01-01	0	0	0	0	0	0	1	0	0	0.5	0	0.5	0.5	0	0.5	0.0088	0	0.9912	0.0088	0	0.9912	1	0	0	0	1	0	0	0
a28e5cd90c37cc7078a797cbfcbd9f66	2017-01-01	0	0	0	0.4392	0.0616	0.015	0.436	0.007	0.0413	0.0753	0.3656	0.5591	0.2146	0.2389	0.5466	0.059	0.0712	0.8698	0.0488	0.0621	0.8891	0.6429	0.0714	0.2857	0	0.9772	0.0018	0.0211	0
33f6fd8e155f17650b4ca696c1e6c657	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c356e82700d6c282bdc36998163ecb7	2017-01-01	0	0	0	0.4026	0.061	0.0171	0.4662	0.0074	0.0456	0.0795	0.3864	0.5341	0.2208	0.2468	0.5325	0.0654	0.0712	0.8634	0.0537	0.0625	0.8838	0.6429	0.0714	0.2857	0	0.9776	0.0017	0.0207	0
df0992fafb343e52583110284b29d5a6	2017-01-01	0	0	0	0.0751	0.0237	0	0.9012	0	0	0.0833	0.1667	0.75	0.1	0.25	0.65	0.0073	0.0403	0.9524	0.0073	0.0403	0.9524	0.4	0.2	0.4	0	0.9431	0.0122	0.0447	0
63826290b358eaf140aa44c992d40675	2017-01-01	0	0	0	0.4247	0.0614	0.0161	0.4433	0.0074	0.047	0.08	0.34	0.58	0.2099	0.2176	0.5725	0.0664	0.0718	0.8618	0.055	0.061	0.884	0.6667	0.0667	0.2667	0	0.9775	0.0027	0.0199	0
88d53c096f60c9fdad689c1ca5a9bd02	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de25e53b5a656d5124623211fb49fa2f	2017-01-01	0	0	0	0.4184	0.0608	0.0168	0.4544	0.0065	0.0431	0.0753	0.3656	0.5591	0.2016	0.2428	0.5556	0.0638	0.0715	0.8647	0.0521	0.0629	0.885	0.6429	0.0714	0.2857	0	0.9754	0.0025	0.0221	0
2bd017bcb7f4ab4f90c95f0b18d8c36c	2017-01-01	0	0	0	0.8085	0.0117	0.0512	0.121	0.0011	0.0065	0.0448	0.1642	0.791	0.139	0.1872	0.6738	0.0582	0.0134	0.9284	0.0108	0.0141	0.975	1	0	0	0	1	0	0	0
f4c937ed206194417f16b69861a606d3	2017-01-01	0	0	0	0.4122	0.0611	0.018	0.4544	0.0073	0.047	0.0761	0.3587	0.5652	0.219	0.2314	0.5496	0.0681	0.0712	0.8607	0.0551	0.0616	0.8833	0.6429	0.0714	0.2857	0	0.9782	0.0018	0.0199	0
ce7d418348f2c1b862395fdb4d1eddc6	2017-01-01	0	0	0	0.0048	0	0	0.9903	0.0048	0	0.1429	0.2857	0.5714	0.2	0.2	0.6	0.0001	0.0049	0.995	0.0001	0.0049	0.995	1	0	0	0	1	0	0	0
e91fafdcc2bdc1f3df892930bf13c004	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
ce77459f64f8f3c9ac2f1a0d220a7d00	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
cc73750f3f35aca1ca9e6789150d8b36	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
533e351a3dbda425b9223632df098695	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
8fe16c3b6da005c509d4ade5f9bde614	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.0071	0.9929	0	0.0071	0.9929	1	0	0	0	1	0	0	0
9f652a2088dc0176cf8da2fe5133cf39	2017-01-01	0.0003	0.0001	0	0.9925	0.007	0	0	0	0	0	0.25	0.75	0	0.28	0.72	0	0.0074	0.9926	0	0.0073	0.9927	0.6667	0	0.3333	0	0.9802	0	0.0198	0
a9110d694bd7e00c912b36afb46b4418	2017-01-01	0.0003	0.0001	0	0.9926	0.007	0	0	0	0	0	0.25	0.75	0	0.28	0.72	0	0.0073	0.9927	0	0.0072	0.9928	0.6667	0	0.3333	0	0.9837	0	0.0163	0
444f30f5cd32e3ccebab0af07a49931f	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
74e67630036881a89b592f82f5d3fe5a	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
3e15a03e9daf36bf767c9f747b97e29a	2017-01-01	0	0	0	0.0044	0	0	0.9912	0.0044	0	0.2	0.2	0.6	0.2857	0.1429	0.5714	0.0001	0.0045	0.9954	0.0001	0.0045	0.9954	1	0	0	0	1	0	0	0
825e6126ef3bdb8404632b16a57c3213	2017-01-01	0	0	0	0.0044	0	0	0.9912	0.0044	0	0.2	0.2	0.6	0.2857	0.1429	0.5714	0.0001	0.0045	0.9954	0.0001	0.0045	0.9954	1	0	0	0	1	0	0	0
167e554a08d1d0f4b9844f3bd3727a64	2017-01-01	0.0003	0.0001	0	0.9926	0.007	0	0	0	0	0	0.25	0.75	0	0.28	0.72	0	0.0074	0.9926	0	0.0073	0.9927	0.6667	0	0.3333	0	0.9815	0	0.0185	0
f6227266be4c54a96ac36e5fdcc944d1	2017-01-01	0.0003	0.0001	0	0.9925	0.007	0	0	0	0	0	0.25	0.75	0	0.28	0.72	0	0.0074	0.9926	0	0.0073	0.9927	0.6667	0	0.3333	0	0.9802	0	0.0198	0
b784cae0ef0f43c12932ee7a1ad898c9	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
542b92d2cdc8383a91620cc4790a71ef	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.0071	0.9929	0	0.0071	0.9929	1	0	0	0	1	0	0	0
1076bbda4021135e3956c417dbc9e1e5	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.0071	0.9929	0	0.0071	0.9929	1	0	0	0	1	0	0	0
7cf807e9704d32f5c2fe21bad623319f	2017-01-01	0	0	0	0.6897	0.2704	0	0.0304	0	0.0095	0.0088	0.386	0.6053	0.0184	0.4789	0.5026	0.0096	0.2678	0.7226	0.0097	0.2579	0.7323	1	0	0	0	1	0	0	0
1a3f959cc09c1c67a501b43817f9ff2a	2017-01-01	0.0002	0	0	0.9928	0.007	0	0	0	0	0	0.25	0.75	0	0.28	0.72	0	0.0072	0.9928	0	0.0071	0.9929	0.6667	0	0.3333	0	0.9891	0	0.0109	0
b740f807070868dd784262650ecb1159	2017-01-01	0.0003	0.0001	0	0.9927	0.007	0	0	0	0	0	0.25	0.75	0	0.28	0.72	0	0.0073	0.9927	0	0.0072	0.9928	0.6667	0	0.3333	0	0.9842	0	0.0158	0
7e9f6166a1dff6720795192832220ce8	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.0071	0.9929	0	0.0071	0.9929	1	0	0	0	1	0	0	0
e84126025af7a5188016e45cb6dd12fa	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
52adbfa6221de622e9ef5efaf0080dff	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
9ae896b6f4e20081d12308d0f8b3614f	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
c341547e5f4f3751b85dc1824afe765e	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.0071	0.9929	0	0.0071	0.9929	1	0	0	0	1	0	0	0
c85f294c1c255f22739809bfee5e514f	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
b187bfed94aa39f7d8bbe1834cf8e3fb	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.0071	0.9929	0	0.0071	0.9929	1	0	0	0	1	0	0	0
9c4263050ee05d04717aca16f62faf0e	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
6ee0c131ba8d7fadf1e989402a12ca46	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
4d0571315cff7263eb093d69d122a617	2017-01-01	0	0	0	0.9931	0.0069	0	0	0	0	0	0.4286	0.5714	0	0.4	0.6	0	0.007	0.993	0	0.007	0.993	1	0	0	0	1	0	0	0
